"sample_id","comparison_group","gene","cells","mean_expression","percent_cells_expressing"
"S4","candidate_fibroblast_state","TLN2",641,0.0230056147465255,1.5600624024961
"S4","candidate_fibroblast_state","FERMT2",641,0.479985121530791,29.4851794071763
"S4","candidate_fibroblast_state","ILK",641,0.403702577842324,25.4290171606864
"S4","candidate_fibroblast_state","PARVA",641,0.157108902696633,10.2964118564743
"S4","candidate_fibroblast_state","BCAR1",641,0.129854657201009,9.04836193447738
"S4","candidate_fibroblast_state","CAV1",641,1.61828196975644,73.1669266770671
"S4","candidate_fibroblast_state","DAG1",641,0.0823501276432796,5.61622464898596
"S4","candidate_fibroblast_state","YAP1",641,0.254426047019658,16.2246489859594
"S4","candidate_fibroblast_state","WWTR1",641,0.436780412585755,26.6770670826833
"S4","candidate_fibroblast_state","TEAD1",641,0.17166502049988,11.5444617784711
"S4","candidate_fibroblast_state","TEAD2",641,0.0637818900075847,4.52418096723869
"S4","candidate_fibroblast_state","TEAD3",641,0.0340903337585929,2.34009360374415
"S4","candidate_fibroblast_state","TEAD4",641,0.0201318040307749,1.40405616224649
"S4","candidate_fibroblast_state","LATS1",641,0.0572514575758931,4.05616224648986
"S4","candidate_fibroblast_state","LATS2",641,0.254435620424776,16.380655226209
"S4","candidate_fibroblast_state","STK3",641,0.208942256894029,13.8845553822153
"S4","candidate_fibroblast_state","STK4",641,0.129512699016197,8.11232449297972
"S4","candidate_fibroblast_state","SAV1",641,0.414629742185277,25.7410296411856
"S4","candidate_fibroblast_state","NF2",641,0.0464150074908928,3.1201248049922
"S4","candidate_fibroblast_state","AMOTL1",641,0.124483990963059,8.26833073322933
"S4","candidate_fibroblast_state","AMOTL2",641,0.148446401747131,9.98439937597504
"S4","candidate_fibroblast_state","AJUBA",641,0.013319589076305,0.93603744149766
"S4","candidate_fibroblast_state","CTGF",641,0.967428982219857,49.1419656786271
"S4","candidate_fibroblast_state","CYR61",641,0.880289921776829,44.3057722308892
"S4","candidate_fibroblast_state","AREG",641,0.0573483660258811,3.74414976599064
"S4","candidate_fibroblast_state","RHOA",641,1.28740768235128,65.8346333853354
"S4","candidate_fibroblast_state","RHOB",641,0.456564847298758,27.7691107644306
"S4","candidate_fibroblast_state","RAC1",641,1.56726729307235,75.3510140405616
"S4","candidate_fibroblast_state","CDC42",641,1.19844817963283,60.8424336973479
"S4","candidate_fibroblast_state","ROCK1",641,0.245496839661875,16.0686427457098
"S4","candidate_fibroblast_state","ROCK2",641,0.20827942646407,13.8845553822153
"S4","candidate_fibroblast_state","MYLK",641,0.146721364682773,9.3603744149766
"S4","candidate_fibroblast_state","MYL9",641,0.70871323580016,39.7815912636505
"S4","candidate_fibroblast_state","ACTA2",641,0.1579037543082,9.51638065522621
"S4","candidate_fibroblast_state","TAGLN",641,0.250026056490406,13.5725429017161
"S4","candidate_fibroblast_state","CNN1",641,0.00410222047439395,0.31201248049922
"S4","candidate_fibroblast_state","CNN2",641,0.21439145283971,14.1965678627145
"S4","candidate_fibroblast_state","CFL1",641,1.8198262069082,81.4352574102964
"S4","candidate_fibroblast_state","PFN1",641,2.17423193906513,90.3276131045242
"S4","candidate_fibroblast_state","TPM1",641,1.17496791666627,57.8783151326053
"S4","candidate_fibroblast_state","TPM2",641,0.271162828657533,17.1606864274571
"S4","candidate_fibroblast_state","FLNA",641,0.346362142462237,22.1528861154446
"S4","candidate_fibroblast_state","GSN",641,3.31753400439106,97.3478939157566
"S4","candidate_fibroblast_state","DIAPH1",641,0.140861166325762,9.3603744149766
"S4","candidate_fibroblast_state","LIMK1",641,0.015196883551173,0.93603744149766
"S4","candidate_fibroblast_state","COL1A1",641,2.49162555048183,82.0592823712949
"S4","candidate_fibroblast_state","COL1A2",641,2.83720715173675,90.1716068642746
"S4","candidate_fibroblast_state","COL3A1",641,2.13039765471035,78.3151326053042
"S4","candidate_fibroblast_state","COL5A1",641,0.299517367540815,17.9407176287052
"S4","candidate_fibroblast_state","COL5A2",641,0.511331777356786,29.1731669266771
"S4","candidate_fibroblast_state","COL6A1",641,1.55696278106932,73.4789391575663
"S4","candidate_fibroblast_state","COL6A2",641,2.58320645095919,93.603744149766
"S4","candidate_fibroblast_state","COL6A3",641,1.15474375668832,60.2184087363494
"S4","candidate_fibroblast_state","FN1",641,0.880713001031444,46.4898595943838
"S4","candidate_fibroblast_state","POSTN",641,0.237499852799299,12.3244929797192
"S4","candidate_fibroblast_state","TNC",641,0.0780393367209371,5.14820592823713
"S4","candidate_fibroblast_state","THBS1",641,1.19568032179161,56.3182527301092
"S4","candidate_fibroblast_state","THBS2",641,1.22994402504445,61.6224648985959
"S4","candidate_fibroblast_state","LOX",641,0.557844602004855,31.5132605304212
"S4","candidate_fibroblast_state","LOXL2",641,0.035728919401899,2.65210608424337
"S4","candidate_fibroblast_state","MMP2",641,1.9932190136076,79.0951638065523
"S4","candidate_fibroblast_state","MMP14",641,0.356674088972781,21.996879875195
"S4","candidate_fibroblast_state","TIMP1",641,2.05809295066444,86.4274570982839
"S4","candidate_fibroblast_state","TIMP2",641,1.77576969432901,77.0670826833073
"S4","candidate_fibroblast_state","TIMP3",641,1.26831412263823,63.8065522620905
"S4","candidate_fibroblast_state","FAP",641,0.191929341466626,11.8564742589704
"S4","candidate_fibroblast_state","CTHRC1",641,0.957556308374451,44.3057722308892
"S4","candidate_fibroblast_state","SPARC",641,1.92259867309511,76.5990639625585
"S4","candidate_fibroblast_state","TGFB1",641,0.122164348059646,8.11232449297972
"S4","candidate_fibroblast_state","TGFB2",641,0.0411879600530979,2.65210608424337
"S4","candidate_fibroblast_state","TGFB3",641,0.0630895701063776,4.21216848673947
"S4","candidate_fibroblast_state","TGFBR1",641,0.140968671281526,8.58034321372855
"S4","candidate_fibroblast_state","TGFBR2",641,0.319396491087236,20.9048361934477
"S4","candidate_fibroblast_state","SMAD2",641,0.228363011165105,14.6645865834633
"S4","candidate_fibroblast_state","SMAD3",641,0.158717301376343,10.6084243369735
"S4","candidate_fibroblast_state","SMAD4",641,0.0818024896834215,5.77223088923557
"S4","candidate_fibroblast_state","SMAD7",641,0.0313983989362418,2.18408736349454
"S4","candidate_fibroblast_state","SERPINE1",641,0.110765443151581,7.33229329173167
"S4","candidate_fibroblast_state","PDGFA",641,0.080178187368371,5.46021840873635
"S4","candidate_fibroblast_state","PDGFB",641,0.0296097408748364,2.49609984399376
"S4","candidate_fibroblast_state","PDGFC",641,0.0647080148999986,4.52418096723869
"S4","candidate_fibroblast_state","PDGFRA",641,0.547777172108888,31.3572542901716
"S4","candidate_fibroblast_state","PDGFRB",641,0.549119568184503,33.2293291731669
"S4","candidate_fibroblast_state","INHBA",641,0.108515103437602,6.55226209048362
"S4","candidate_fibroblast_state","FOSL2",641,0.550427715555055,32.2932917316693
"S4","candidate_fibroblast_state","SNAI1",641,0.133729515092918,8.42433697347894
"S4","candidate_fibroblast_state","ZEB1",641,0.250198457406572,16.5366614664587
"S4","candidate_fibroblast_state","IL6",641,0.25524761453903,14.8205928237129
"S4","candidate_fibroblast_state","CCL2",641,1.38375631438641,57.5663026521061
"S4","candidate_fibroblast_state","CXCL1",641,1.03643690603323,40.7176287051482
"S4","candidate_fibroblast_state","CXCL2",641,1.73060954415439,65.990639625585
"S4","candidate_fibroblast_state","CXCL3",641,1.05114630152018,44.3057722308892
"S4","candidate_fibroblast_state","TNF",641,0.00259336796249965,0.15600624024961
"S4","candidate_fibroblast_state","IL1B",641,0.0352504584513916,2.18408736349454
"S4","candidate_fibroblast_state","PTGS2",641,0.231751184166292,13.2605304212168
"S4","candidate_fibroblast_state","NFKB1",641,0.480722767292284,28.8611544461778
"S4","candidate_fibroblast_state","NFKB2",641,0.174776388575262,11.7004680187207
"S4","candidate_fibroblast_state","RELA",641,0.129423301776028,8.89235569422777
"S4","candidate_fibroblast_state","RELB",641,0.216399438104953,14.5085803432137
"S4","candidate_fibroblast_state","JUN",641,1.67580091927031,70.3588143525741
"S4","candidate_fibroblast_state","JUND",641,1.16949053324289,61.4664586583463
"S4","candidate_fibroblast_state","FOS",641,2.17356347892551,79.7191887675507
"S4","candidate_fibroblast_state","FOSB",641,0.855413875977971,45.0858034321373
"S4","candidate_fibroblast_state","ATF3",641,0.941841897818872,48.3619344773791
"S4","candidate_fibroblast_state","STAT3",641,0.584585839843984,34.4773790951638
"S4","candidate_fibroblast_state","SOCS3",641,1.11143021651459,53.198127925117
"S4","candidate_fibroblast_state","ICAM1",641,1.05810201162452,54.7581903276131
"S4","candidate_fibroblast_state","HIF1A",641,0.402108512536666,25.2730109204368
"S4","candidate_fibroblast_state","EPAS1",641,0.118922974328353,7.95631825273011
"S4","candidate_fibroblast_state","EGLN1",641,0.132366093982654,9.04836193447738
"S4","candidate_fibroblast_state","EGLN2",641,0.247999849911253,16.0686427457098
"S4","candidate_fibroblast_state","EGLN3",641,0.11596166861627,7.8003120124805
"S4","candidate_fibroblast_state","VEGFA",641,0.1910340970508,12.4804992199688
"S4","candidate_fibroblast_state","SLC2A1",641,0.120771698931301,8.11232449297972
"S4","candidate_fibroblast_state","LDHA",641,2.08048582613199,86.4274570982839
"S4","candidate_fibroblast_state","PDK1",641,0.0356737788153597,2.34009360374415
"S4","candidate_fibroblast_state","BNIP3",641,0.147774453946893,9.82839313572543
"S4","candidate_fibroblast_state","CA9",641,0,0
"S4","candidate_fibroblast_state","ADM",641,0.558815938950278,29.7971918876755
"S4","candidate_fibroblast_state","NDRG1",641,0.540216046241922,31.201248049922
"S4","candidate_fibroblast_state","PGK1",641,0.333334409625586,20.9048361934477
"S4","candidate_fibroblast_state","ENO1",641,0.786825577273518,46.0218408736349
"S4","candidate_fibroblast_state","HK2",641,0.0616201595963853,4.21216848673947
"S4","candidate_fibroblast_state","DDIT4",641,0.520217302339545,29.3291731669267
"S4","candidate_fibroblast_state","PFKFB3",641,0.189809451700444,12.6365054602184
"S4","candidate_fibroblast_state","MKI67",641,0,0
"S4","candidate_fibroblast_state","TOP2A",641,0.00228358535688554,0.15600624024961
"S4","candidate_fibroblast_state","PCNA",641,0.0719864097580452,4.99219968798752
"S4","candidate_fibroblast_state","MCM2",641,0.0109415802966884,0.78003120124805
"S4","candidate_fibroblast_state","MCM3",641,0.0240513747735194,2.18408736349454
"S4","candidate_fibroblast_state","MCM4",641,0.0151947947285692,1.09204368174727
"S4","candidate_fibroblast_state","MCM5",641,0.0112558261385707,0.78003120124805
"S4","candidate_fibroblast_state","MCM6",641,0.0293482197795423,2.02808112324493
"S4","candidate_fibroblast_state","MCM7",641,0.0712371721767374,4.99219968798752
"S4","candidate_fibroblast_state","CDK1",641,0.00736571250614448,0.46801872074883
"S4","candidate_fibroblast_state","CDK2",641,0.0531283099715676,3.90015600624025
"S4","candidate_fibroblast_state","CCNB1",641,0.0102775631807929,0.62402496099844
"S4","candidate_fibroblast_state","CCNB2",641,0.00655927439780602,0.46801872074883
"S4","candidate_fibroblast_state","CCNA2",641,0,0
"S4","candidate_fibroblast_state","CDC20",641,0,0
"S4","candidate_fibroblast_state","BIRC5",641,0,0
"S4","candidate_fibroblast_state","UBE2C",641,0,0
"S4","candidate_fibroblast_state","CENPF",641,0.00698125835723102,0.46801872074883
"S4","other_clusters","PIEZO1",1503,0.0508756108911776,5.45575515635396
"S4","other_clusters","PIEZO2",1503,0.0134705067310627,1.13107119095143
"S4","other_clusters","TRPV4",1503,0.00936983458313119,1.0645375914837
"S4","other_clusters","TRPA1",1503,0,0
"S4","other_clusters","TRPC1",1503,0.00666578201702086,0.731869594145043
"S4","other_clusters","TRPC3",1503,0,0
"S4","other_clusters","TRPC6",1503,0.010651091900574,0.998003992015968
"S4","other_clusters","ASIC1",1503,0,0
"S4","other_clusters","ASIC2",1503,0.00100201251966778,0.0665335994677312
"S4","other_clusters","ASIC3",1503,0.00265204788891655,0.199600798403194
"S4","other_clusters","KCNK2",1503,0.00422858386691755,0.332667997338656
"S4","other_clusters","KCNK4",1503,0.00141094930082686,0.133067198935462
"S4","other_clusters","PKD1",1503,0.05259778446213,5.78842315369261
"S4","other_clusters","PKD2",1503,0.0314733983254398,3.12707917498337
"S4","other_clusters","TMEM63A",1503,0.0142309154920462,1.59680638722555
"S4","other_clusters","TMEM63B",1503,0.0424457230834723,4.72388556220892
"S4","other_clusters","TMEM150C",1503,0.0118515944957163,1.0645375914837
"S4","other_clusters","PANX1",1503,0.220548575789032,19.6939454424484
"S4","other_clusters","P2RX4",1503,0.0253501293851645,2.06254158349967
"S4","other_clusters","P2RX7",1503,0.0221035851192591,1.99600798403194
"S4","other_clusters","ITGA1",1503,0.0187942479742648,1.79640718562874
"S4","other_clusters","ITGA2",1503,0.195981578893699,16.101131071191
"S4","other_clusters","ITGA5",1503,0.112218607335078,9.11510312707918
"S4","other_clusters","ITGA6",1503,0.388219967635646,29.2747837658017
"S4","other_clusters","ITGA8",1503,0.00999745082798531,0.731869594145043
"S4","other_clusters","ITGA11",1503,0.00752189090316975,0.665335994677312
"S4","other_clusters","ITGAV",1503,0.302735924647581,26.8130405854957
"S4","other_clusters","ITGB1",1503,0.873327765059242,53.6260811709913
"S4","other_clusters","ITGB3",1503,0.00613116044194314,0.53226879574185
"S4","other_clusters","ITGB5",1503,0.0423695370465807,4.79041916167665
"S4","other_clusters","PTK2",1503,0.112243925599943,10.9115103127079
"S4","other_clusters","SRC",1503,0.0350912178421365,3.32667997338656
"S4","other_clusters","FYN",1503,0.0824383915083038,6.78642714570858
"S4","other_clusters","PXN",1503,0.0983155079489269,9.78043912175649
"S4","other_clusters","VCL",1503,0.309939761028932,26.480372588157
"S4","other_clusters","TLN1",1503,0.151021229754186,12.6413838988689
"S4","other_clusters","TLN2",1503,0.0107993793874654,0.998003992015968
"S4","other_clusters","FERMT2",1503,0.110848837375057,8.64936793080506
"S4","other_clusters","ILK",1503,0.189968274157233,16.6999334664005
"S4","other_clusters","PARVA",1503,0.0421628224810827,3.85894876912841
"S4","other_clusters","BCAR1",1503,0.109183669139062,9.71390552228875
"S4","other_clusters","CAV1",1503,1.62746882004814,72.9208250166334
"S4","other_clusters","DAG1",1503,0.0418473071137345,4.72388556220892
"S4","other_clusters","YAP1",1503,0.289574135346309,25.1497005988024
"S4","other_clusters","WWTR1",1503,0.267398922250204,19.9600798403194
"S4","other_clusters","TEAD1",1503,0.223199223530661,20.292747837658
"S4","other_clusters","TEAD2",1503,0.0232211300102659,2.06254158349967
"S4","other_clusters","TEAD3",1503,0.0528973913081498,5.65535595475715
"S4","other_clusters","TEAD4",1503,0.0351478459834411,3.32667997338656
"S4","other_clusters","LATS1",1503,0.0508968760812344,4.92348636061211
"S4","other_clusters","LATS2",1503,0.107126439023032,9.84697272122422
"S4","other_clusters","STK3",1503,0.153631627278755,14.3712574850299
"S4","other_clusters","STK4",1503,0.318273167924181,21.7564870259481
"S4","other_clusters","SAV1",1503,0.256741906530871,20.6919494344644
"S4","other_clusters","NF2",1503,0.0386705311898263,3.99201596806387
"S4","other_clusters","AMOTL1",1503,0.0958526987381501,9.51430472388556
"S4","other_clusters","AMOTL2",1503,0.237663407759059,21.0911510312708
"S4","other_clusters","AJUBA",1503,0.114537245755544,11.7099135063207
"S4","other_clusters","CTGF",1503,0.392159634616211,23.75249500998
"S4","other_clusters","CYR61",1503,0.721378302060224,42.6480372588157
"S4","other_clusters","AREG",1503,1.06810268009401,46.1743180306055
"S4","other_clusters","RHOA",1503,0.888721935943658,59.0153027278776
"S4","other_clusters","RHOB",1503,0.306476586192694,23.0871590153027
"S4","other_clusters","RAC1",1503,1.99905892914013,90.8848968729208
"S4","other_clusters","CDC42",1503,1.33354416667608,72.1224218230206
"S4","other_clusters","ROCK1",1503,0.180408049137741,15.9680638722555
"S4","other_clusters","ROCK2",1503,0.148009731103763,12.5083166999335
"S4","other_clusters","MYLK",1503,0.0976576424506448,7.65136393878909
"S4","other_clusters","MYL9",1503,0.225483614730235,16.7664670658683
"S4","other_clusters","ACTA2",1503,0.0756309849468716,5.45575515635396
"S4","other_clusters","TAGLN",1503,0.173743550999681,11.377245508982
"S4","other_clusters","CNN1",1503,0.0339694310508302,2.46174318030605
"S4","other_clusters","CNN2",1503,0.261752558244833,23.3532934131737
"S4","other_clusters","CFL1",1503,2.20702027786184,93.2801064537591
"S4","other_clusters","PFN1",1503,2.27372247726668,93.7458416500333
"S4","other_clusters","TPM1",1503,0.238379913628817,18.562874251497
"S4","other_clusters","TPM2",1503,0.149035638999881,10.1796407185629
"S4","other_clusters","FLNA",1503,0.307514678464372,24.6174318030605
"S4","other_clusters","GSN",1503,0.939272229176841,57.9507651363939
"S4","other_clusters","DIAPH1",1503,0.169471955317141,16.3007318695941
"S4","other_clusters","LIMK1",1503,0.00758450251387699,0.864936793080506
"S4","other_clusters","COL1A1",1503,0.32868475109593,24.750499001996
"S4","other_clusters","COL1A2",1503,0.392685606963238,27.8775781769794
"S4","other_clusters","COL3A1",1503,0.27371735739494,20.6254158349967
"S4","other_clusters","COL5A1",1503,0.0390398863787318,3.39321357285429
"S4","other_clusters","COL5A2",1503,0.0680405897796475,6.187624750499
"S4","other_clusters","COL6A1",1503,0.242166153725142,18.8290086493679
"S4","other_clusters","COL6A2",1503,0.408186153836566,30.0066533599468
"S4","other_clusters","COL6A3",1503,0.279442626807389,23.1536926147705
"S4","other_clusters","FN1",1503,0.131885399381864,9.64737192282102
"S4","other_clusters","POSTN",1503,0.193359987831659,15.5023286759814
"S4","other_clusters","TNC",1503,0.0309572462020962,2.52827677977379
"S4","other_clusters","THBS1",1503,0.268152936799851,19.560878243513
"S4","other_clusters","THBS2",1503,0.134725211424784,11.9760479041916
"S4","other_clusters","LOX",1503,0.0298900998619748,2.9940119760479
"S4","other_clusters","LOXL2",1503,0.0268152302426077,2.19560878243513
"S4","other_clusters","MMP2",1503,0.265911107604184,21.4903526280772
"S4","other_clusters","MMP14",1503,0.114243181429829,10.5788423153693
"S4","other_clusters","TIMP1",1503,0.776152817331219,45.1763140385895
"S4","other_clusters","TIMP2",1503,0.308899657669754,23.0871590153027
"S4","other_clusters","TIMP3",1503,0.333827635006728,21.8230206254158
"S4","other_clusters","FAP",1503,0.007842098072821,0.798403193612774
"S4","other_clusters","CTHRC1",1503,0.147497065004655,10.7784431137725
"S4","other_clusters","SPARC",1503,0.357632555921175,26.8130405854957
"S4","other_clusters","TGFB1",1503,0.133049365668286,11.3107119095143
"S4","other_clusters","TGFB2",1503,0.0296873082853298,2.59481037924152
"S4","other_clusters","TGFB3",1503,0.0283885533387898,2.52827677977379
"S4","other_clusters","TGFBR1",1503,0.049950038337063,4.79041916167665
"S4","other_clusters","TGFBR2",1503,0.242108588086485,17.564870259481
"S4","other_clusters","SMAD2",1503,0.199332317005655,17.9640718562874
"S4","other_clusters","SMAD3",1503,0.152788290975516,14.4377910844977
"S4","other_clusters","SMAD4",1503,0.0762557880594842,8.05056553559548
"S4","other_clusters","SMAD7",1503,0.0311361243751933,3.32667997338656
"S4","other_clusters","SERPINE1",1503,0.18320932712642,13.5063206919494
"S4","other_clusters","PDGFA",1503,0.0440300857720644,4.0585495675316
"S4","other_clusters","PDGFB",1503,0.0196852487182346,1.59680638722555
"S4","other_clusters","PDGFC",1503,0.0830244853628332,8.18363273453094
"S4","other_clusters","PDGFRA",1503,0.0540229829097505,4.52428476380572
"S4","other_clusters","PDGFRB",1503,0.0616651474199798,4.99001996007984
"S4","other_clusters","INHBA",1503,0.0759738710550085,4.32468396540253
"S4","other_clusters","FOSL2",1503,0.528704049122388,39.853626081171
"S4","other_clusters","SNAI1",1503,0.0419233867405443,3.32667997338656
"S4","other_clusters","ZEB1",1503,0.132336345044533,10.0465735196274
"S4","other_clusters","IL6",1503,0.303346144802815,16.0345974717232
"S4","other_clusters","CCL2",1503,0.779076366534765,44.3779108449767
"S4","other_clusters","CXCL1",1503,0.320532923568945,22.4218230206254
"S4","other_clusters","CXCL2",1503,0.882405202007262,44.311377245509
"S4","other_clusters","CXCL3",1503,0.585114984067282,33.1337325349301
"S4","other_clusters","TNF",1503,0.0189239517822107,1.79640718562874
"S4","other_clusters","IL1B",1503,0.273556421132725,12.375249500998
"S4","other_clusters","PTGS2",1503,0.275264832856865,17.7644710578842
"S4","other_clusters","NFKB1",1503,0.521717717709386,37.6580172987359
"S4","other_clusters","NFKB2",1503,0.178671078127849,15.3027278775782
"S4","other_clusters","RELA",1503,0.150559325749776,13.7724550898204
"S4","other_clusters","RELB",1503,0.150543594289152,13.0405854956753
"S4","other_clusters","JUN",1503,1.6889573714506,76.5136393878909
"S4","other_clusters","JUND",1503,0.907142901581539,58.4830339321357
"S4","other_clusters","FOS",1503,1.75318080767674,79.5076513639388
"S4","other_clusters","FOSB",1503,0.904199259605081,56.2874251497006
"S4","other_clusters","ATF3",1503,0.600968108298342,39.5209580838323
"S4","other_clusters","STAT3",1503,0.50952022471975,38.855622089155
"S4","other_clusters","SOCS3",1503,0.713996774435878,42.3819028609448
"S4","other_clusters","ICAM1",1503,0.456414953696079,28.8090485695276
"S4","other_clusters","HIF1A",1503,0.430993469867617,33.1337325349301
"S4","other_clusters","EPAS1",1503,0.177015482544238,13.9720558882236
"S4","other_clusters","EGLN1",1503,0.168926742912652,15.6353958749168
"S4","other_clusters","EGLN2",1503,0.167082628443812,14.4377910844977
"S4","other_clusters","EGLN3",1503,0.602920538448079,42.2488356620093
"S4","other_clusters","VEGFA",1503,0.195813405256954,16.5003326679973
"S4","other_clusters","SLC2A1",1503,0.626115075669866,41.9161676646707
"S4","other_clusters","LDHA",1503,2.38592763740923,93.6127744510978
"S4","other_clusters","PDK1",1503,0.110062950181911,10.7119095143047
"S4","other_clusters","BNIP3",1503,0.0726270349293644,7.11909514304724
"S4","other_clusters","CA9",1503,0.00697398405242994,0.798403193612774
"S4","other_clusters","ADM",1503,0.440971282457331,31.6034597471723
"S4","other_clusters","NDRG1",1503,1.1854791061946,64.1383898868929
"S4","other_clusters","PGK1",1503,0.434661541065196,35.0632069194943
"S4","other_clusters","ENO1",1503,1.0104028871335,63.4065202927478
"S4","other_clusters","HK2",1503,0.182609777475511,16.4337990685296
"S4","other_clusters","DDIT4",1503,0.693093632113736,43.9787092481703
"S4","other_clusters","PFKFB3",1503,0.233001402963686,20.292747837658
"S4","other_clusters","MKI67",1503,0.0113943222775512,1.19760479041916
"S4","other_clusters","TOP2A",1503,0.0171137235150462,1.46373918829009
"S4","other_clusters","PCNA",1503,0.139403734319429,12.9740518962076
"S4","other_clusters","MCM2",1503,0.00550654178964597,0.598802395209581
"S4","other_clusters","MCM3",1503,0.0489748679323062,4.99001996007984
"S4","other_clusters","MCM4",1503,0.0569737246785394,5.78842315369261
"S4","other_clusters","MCM5",1503,0.0265644965298452,2.46174318030605
"S4","other_clusters","MCM6",1503,0.0156822259849846,1.72987358616101
"S4","other_clusters","MCM7",1503,0.123782287630175,11.7764471057884
"S4","other_clusters","CDK1",1503,0.0573068487917326,5.1230871590153
"S4","other_clusters","CDK2",1503,0.122650611351934,11.7764471057884
"S4","other_clusters","CCNB1",1503,0.0114349523922537,1.39720558882236
"S4","other_clusters","CCNB2",1503,0.00883906596158627,0.931470392548237
"S4","other_clusters","CCNA2",1503,0.00506273597460389,0.332667997338656
"S4","other_clusters","CDC20",1503,0.0116563547632619,1.39720558882236
"S4","other_clusters","BIRC5",1503,0.014449224003788,1.39720558882236
"S4","other_clusters","UBE2C",1503,0.0231226308321971,2.06254158349967
"S4","other_clusters","CENPF",1503,0.0148307691179516,1.53027278775782
"S5","candidate_fibroblast_state","PIEZO1",2450,0.025625143510621,1.51020408163265
"S5","candidate_fibroblast_state","PIEZO2",2450,0.0342160065305674,2
"S5","candidate_fibroblast_state","TRPV4",2450,0.000930092622937649,0.0408163265306122
"S5","candidate_fibroblast_state","TRPA1",2450,0,0
"S5","candidate_fibroblast_state","TRPC1",2450,0.0440005353765667,2.36734693877551
"S5","candidate_fibroblast_state","TRPC3",2450,0,0
"S5","candidate_fibroblast_state","TRPC6",2450,0.0098399192636277,0.571428571428571
"S5","candidate_fibroblast_state","ASIC1",2450,0.000628902780218881,0.0408163265306122
"S5","candidate_fibroblast_state","ASIC2",2450,0.00984099482118721,0.571428571428571
"S5","candidate_fibroblast_state","ASIC3",2450,0.000662055508388495,0.0408163265306122
"S5","candidate_fibroblast_state","KCNK2",2450,0.042563096427483,2.44897959183673
"S5","candidate_fibroblast_state","KCNK4",2450,0.00469006213103357,0.244897959183673
"S5","candidate_fibroblast_state","PKD1",2450,0.132933780573156,7.10204081632653
"S5","candidate_fibroblast_state","PKD2",2450,0.107362723591353,5.83673469387755
"S5","candidate_fibroblast_state","TMEM63A",2450,0.0282414233532448,1.51020408163265
"S5","candidate_fibroblast_state","TMEM63B",2450,0.0254265796036963,1.42857142857143
"S5","candidate_fibroblast_state","TMEM150C",2450,0.0186187548437248,0.938775510204082
"S5","candidate_fibroblast_state","PANX1",2450,0.0556601151349092,2.97959183673469
"S5","candidate_fibroblast_state","P2RX4",2450,0.0351778458178064,1.83673469387755
"S5","candidate_fibroblast_state","P2RX7",2450,0.00616494243145686,0.36734693877551
"S5","candidate_fibroblast_state","ITGA1",2450,0.0998356869931203,5.59183673469388
"S5","candidate_fibroblast_state","ITGA2",2450,0.00445669435370578,0.285714285714286
"S5","candidate_fibroblast_state","ITGA5",2450,0.174565477885133,9.30612244897959
"S5","candidate_fibroblast_state","ITGA6",2450,0.0276757926641757,1.63265306122449
"S5","candidate_fibroblast_state","ITGA8",2450,0.0124818872072513,0.693877551020408
"S5","candidate_fibroblast_state","ITGA11",2450,0.0480966784526246,2.69387755102041
"S5","candidate_fibroblast_state","ITGAV",2450,0.344295996758312,18
"S5","candidate_fibroblast_state","ITGB1",2450,1.04355547514398,48.3673469387755
"S5","candidate_fibroblast_state","ITGB3",2450,0.01250466469139,0.73469387755102
"S5","candidate_fibroblast_state","ITGB5",2450,0.228020061243789,12.4489795918367
"S5","candidate_fibroblast_state","PTK2",2450,0.114476540561257,6.16326530612245
"S5","candidate_fibroblast_state","SRC",2450,0.0340319806289386,1.95918367346939
"S5","candidate_fibroblast_state","FYN",2450,0.282771640024765,14.8979591836735
"S5","candidate_fibroblast_state","PXN",2450,0.056016221312962,3.30612244897959
"S5","candidate_fibroblast_state","VCL",2450,0.166255649278468,9.10204081632653
"S5","candidate_fibroblast_state","TLN1",2450,0.192909607389332,10.5714285714286
"S5","candidate_fibroblast_state","TLN2",2450,0.027147669640316,1.51020408163265
"S5","candidate_fibroblast_state","FERMT2",2450,0.307893864041711,16.2857142857143
"S5","candidate_fibroblast_state","ILK",2450,0.240526568390251,12.8979591836735
"S5","candidate_fibroblast_state","PARVA",2450,0.109242597027051,5.83673469387755
"S5","candidate_fibroblast_state","BCAR1",2450,0.0826802267879175,4.6530612244898
"S5","candidate_fibroblast_state","CAV1",2450,1.36529768791535,56.9795918367347
"S5","candidate_fibroblast_state","DAG1",2450,0.0699989795467973,3.91836734693878
"S5","candidate_fibroblast_state","YAP1",2450,0.245143811029669,12.7755102040816
"S5","candidate_fibroblast_state","WWTR1",2450,0.426448378148504,21.6326530612245
"S5","candidate_fibroblast_state","TEAD1",2450,0.215088881161942,11.3877551020408
"S5","candidate_fibroblast_state","TEAD2",2450,0.0316047496970928,1.79591836734694
"S5","candidate_fibroblast_state","TEAD3",2450,0.0209712346356939,1.18367346938776
"S5","candidate_fibroblast_state","TEAD4",2450,0.0173141162463906,0.897959183673469
"S5","candidate_fibroblast_state","LATS1",2450,0.0530675651990426,2.85714285714286
"S5","candidate_fibroblast_state","LATS2",2450,0.291307668245012,15.0204081632653
"S5","candidate_fibroblast_state","STK3",2450,0.172331663066278,9.18367346938776
"S5","candidate_fibroblast_state","STK4",2450,0.110003996380435,6.16326530612245
