"sample","source","seurat_cluster","reproduced_identity","singlet_cells","gene","percent_cells_expressing","mean_log_normalized_expression"
"Dermis1","Dermis","3","Pericyte",51,"FERMT2",7.84313725490196,0.144757363159662
"Dermis1","Dermis","3","Pericyte",51,"TLN1",17.6470588235294,0.34490276934531
"Dermis1","Dermis","3","Pericyte",51,"PKD1",1.96078431372549,0.0337055486608518
"Dermis1","Dermis","3","Pericyte",51,"TLN2",1.96078431372549,0.0490101849056275
"Dermis1","Dermis","3","Pericyte",51,"RAC1",58.8235294117647,1.30454493225618
"Dermis1","Dermis","3","Pericyte",51,"YAP1",5.88235294117647,0.101681431143632
"Dermis1","Dermis","3","Pericyte",51,"PIEZO1",0,0
"Dermis1","Dermis","3","Pericyte",51,"TRPV4",0,0
"Dermis1","Dermis","3","Pericyte",51,"TRPA1",0,0
"Dermis1","Dermis","3","Pericyte",51,"TRPC1",0,0
"Dermis1","Dermis","3","Pericyte",51,"TRPC3",0,0
"Dermis1","Dermis","3","Pericyte",51,"TRPC6",1.96078431372549,0.0306236576953691
"Dermis1","Dermis","3","Pericyte",51,"ASIC1",0,0
"Dermis1","Dermis","3","Pericyte",51,"ASIC2",0,0
"Dermis1","Dermis","3","Pericyte",51,"ASIC3",0,0
"Dermis1","Dermis","3","Pericyte",51,"KCNK2",0,0
"Dermis1","Dermis","3","Pericyte",51,"KCNK4",0,0
"Dermis1","Dermis","3","Pericyte",51,"TMEM63A",3.92156862745098,0.0582435867567847
"Dermis1","Dermis","3","Pericyte",51,"TMEM150C",0,0
"Dermis1","Dermis","3","Pericyte",51,"P2RX4",3.92156862745098,0.0882864137556698
"Dermis1","Dermis","3","Pericyte",51,"P2RX7",0,0
"Dermis1","Dermis","3","Pericyte",51,"PDPN",0,0
"Dermis1","Dermis","3","Pericyte",51,"SCX",0,0
"Dermis1","Dermis","3","Pericyte",51,"FAP",0,0
"Dermis1","Dermis","3","Pericyte",51,"POSTN",0,0
"Dermis1","Dermis","3","Pericyte",51,"PDGFRA",0,0
"Dermis1","Dermis","3","Pericyte",51,"APOD",13.7254901960784,0.185497806948104
"Dermis2","Dermis","3","Pericyte",64,"CNN1",9.375,0.211216183381751
"Dermis2","Dermis","3","Pericyte",64,"ITGA8",3.125,0.0779111797617357
"Dermis2","Dermis","3","Pericyte",64,"TAGLN",95.3125,3.86838199572611
"Dermis2","Dermis","3","Pericyte",64,"ACTA2",90.625,3.34891784615065
"Dermis2","Dermis","3","Pericyte",64,"TPM1",78.125,1.97537248084219
"Dermis2","Dermis","3","Pericyte",64,"TPM2",73.4375,1.91605750563818
"Dermis2","Dermis","3","Pericyte",64,"ITGB1",53.125,1.24349530097143
"Dermis2","Dermis","3","Pericyte",64,"ITGAV",1.5625,0.0326508573886879
"Dermis2","Dermis","3","Pericyte",64,"BCAR1",3.125,0.0523493246987168
"Dermis2","Dermis","3","Pericyte",64,"PIEZO2",0,0
"Dermis2","Dermis","3","Pericyte",64,"TEAD2",1.5625,0.0263414411739701
"Dermis2","Dermis","3","Pericyte",64,"LIMK1",1.5625,0.0398209111191445
"Dermis2","Dermis","3","Pericyte",64,"CNN2",4.6875,0.101778951632728
"Dermis2","Dermis","3","Pericyte",64,"TEAD3",6.25,0.102797941345463
"Dermis2","Dermis","3","Pericyte",64,"PFN1",59.375,1.30440964736384
"Dermis2","Dermis","3","Pericyte",64,"CFL1",54.6875,1.31075572568835
"Dermis2","Dermis","3","Pericyte",64,"TMEM63B",1.5625,0.0285231910513118
"Dermis2","Dermis","3","Pericyte",64,"ITGA5",1.5625,0.0293004724673152
"Dermis2","Dermis","3","Pericyte",64,"MYLK",37.5,0.766240886150388
"Dermis2","Dermis","3","Pericyte",64,"ILK",20.3125,0.429439157030024
"Dermis2","Dermis","3","Pericyte",64,"MYL9",95.3125,3.19560432963837
"Dermis2","Dermis","3","Pericyte",64,"NF2",3.125,0.0622118825445366
"Dermis2","Dermis","3","Pericyte",64,"PARVA",9.375,0.167001226166416
"Dermis2","Dermis","3","Pericyte",64,"PKD2",7.8125,0.162048143043648
"Dermis2","Dermis","3","Pericyte",64,"VCL",12.5,0.285675589673643
"Dermis2","Dermis","3","Pericyte",64,"TEAD4",0,0
"Dermis2","Dermis","3","Pericyte",64,"ITGA2",0,0
"Dermis2","Dermis","3","Pericyte",64,"WWTR1",4.6875,0.0801744538308196
"Dermis2","Dermis","3","Pericyte",64,"FLNA",39.0625,0.954892473393853
"Dermis2","Dermis","3","Pericyte",64,"PANX1",0,0
"Dermis2","Dermis","3","Pericyte",64,"TEAD1",6.25,0.116214519891465
"Dermis2","Dermis","3","Pericyte",64,"CDC42",40.625,0.845084941611516
"Dermis2","Dermis","3","Pericyte",64,"FERMT2",12.5,0.242768353138994
"Dermis2","Dermis","3","Pericyte",64,"TLN1",31.25,0.673053326314902
"Dermis2","Dermis","3","Pericyte",64,"PKD1",3.125,0.0517417657159445
"Dermis2","Dermis","3","Pericyte",64,"TLN2",3.125,0.0507141890430526
"Dermis2","Dermis","3","Pericyte",64,"RAC1",48.4375,1.11258795803102
"Dermis2","Dermis","3","Pericyte",64,"YAP1",10.9375,0.247826482350017
"Dermis2","Dermis","3","Pericyte",64,"PIEZO1",1.5625,0.010549073255216
"Dermis2","Dermis","3","Pericyte",64,"TRPV4",0,0
"Dermis2","Dermis","3","Pericyte",64,"TRPA1",0,0
"Dermis2","Dermis","3","Pericyte",64,"TRPC1",1.5625,0.0281215742252686
"Dermis2","Dermis","3","Pericyte",64,"TRPC3",0,0
"Dermis2","Dermis","3","Pericyte",64,"TRPC6",4.6875,0.082962444203457
"Dermis2","Dermis","3","Pericyte",64,"ASIC1",0,0
"Dermis2","Dermis","3","Pericyte",64,"ASIC2",0,0
"Dermis2","Dermis","3","Pericyte",64,"ASIC3",0,0
"Dermis2","Dermis","3","Pericyte",64,"KCNK2",0,0
"Dermis2","Dermis","3","Pericyte",64,"KCNK4",0,0
"Dermis2","Dermis","3","Pericyte",64,"TMEM63A",1.5625,0.0300310482812767
"Dermis2","Dermis","3","Pericyte",64,"TMEM150C",1.5625,0.0230727195127348
"Dermis2","Dermis","3","Pericyte",64,"P2RX4",1.5625,0.0291153219926793
"Dermis2","Dermis","3","Pericyte",64,"P2RX7",0,0
"Dermis2","Dermis","3","Pericyte",64,"PDPN",0,0
"Dermis2","Dermis","3","Pericyte",64,"SCX",0,0
"Dermis2","Dermis","3","Pericyte",64,"FAP",0,0
"Dermis2","Dermis","3","Pericyte",64,"POSTN",1.5625,0.0135490789763388
"Dermis2","Dermis","3","Pericyte",64,"PDGFRA",1.5625,0.0191650675834135
"Dermis2","Dermis","3","Pericyte",64,"APOD",4.6875,0.0476100175766577
"Dermis3","Dermis","3","Pericyte",25,"CNN1",4,0.0504048599512425
"Dermis3","Dermis","3","Pericyte",25,"ITGA8",0,0
"Dermis3","Dermis","3","Pericyte",25,"TAGLN",96,3.84195500574718
"Dermis3","Dermis","3","Pericyte",25,"ACTA2",72,2.42524870241609
"Dermis3","Dermis","3","Pericyte",25,"TPM1",60,1.48395464817765
"Dermis3","Dermis","3","Pericyte",25,"TPM2",68,1.77362569333332
"Dermis3","Dermis","3","Pericyte",25,"ITGB1",52,1.23675687497645
"Dermis3","Dermis","3","Pericyte",25,"ITGAV",12,0.203839089537577
"Dermis3","Dermis","3","Pericyte",25,"BCAR1",16,0.295950726492752
"Dermis3","Dermis","3","Pericyte",25,"PIEZO2",0,0
"Dermis3","Dermis","3","Pericyte",25,"TEAD2",8,0.120718263994201
"Dermis3","Dermis","3","Pericyte",25,"LIMK1",0,0
"Dermis3","Dermis","3","Pericyte",25,"CNN2",20,0.325496648417353
"Dermis3","Dermis","3","Pericyte",25,"TEAD3",8,0.149369311629232
"Dermis3","Dermis","3","Pericyte",25,"PFN1",68,1.57191876807779
"Dermis3","Dermis","3","Pericyte",25,"CFL1",56,1.16902964941936
"Dermis3","Dermis","3","Pericyte",25,"TMEM63B",0,0
"Dermis3","Dermis","3","Pericyte",25,"ITGA5",4,0.113343723107369
"Dermis3","Dermis","3","Pericyte",25,"MYLK",48,1.1650377256647
"Dermis3","Dermis","3","Pericyte",25,"ILK",20,0.353116565664306
"Dermis3","Dermis","3","Pericyte",25,"MYL9",92,2.86789688633085
"Dermis3","Dermis","3","Pericyte",25,"NF2",12,0.224054095753947
"Dermis3","Dermis","3","Pericyte",25,"PARVA",4,0.0702963667972801
"Dermis3","Dermis","3","Pericyte",25,"PKD2",4,0.0473543146873436
"Dermis3","Dermis","3","Pericyte",25,"VCL",24,0.413071490153546
"Dermis3","Dermis","3","Pericyte",25,"TEAD4",0,0
"Dermis3","Dermis","3","Pericyte",25,"ITGA2",0,0
"Dermis3","Dermis","3","Pericyte",25,"WWTR1",16,0.308687526501442
"Dermis3","Dermis","3","Pericyte",25,"FLNA",40,0.85010993920966
"Dermis3","Dermis","3","Pericyte",25,"PANX1",0,0
"Dermis3","Dermis","3","Pericyte",25,"TEAD1",8,0.189035995980735
"Dermis3","Dermis","3","Pericyte",25,"CDC42",28,0.570123858626034
"Dermis3","Dermis","3","Pericyte",25,"FERMT2",16,0.283135163013446
"Dermis3","Dermis","3","Pericyte",25,"TLN1",16,0.235315843555368
"Dermis3","Dermis","3","Pericyte",25,"PKD1",0,0
"Dermis3","Dermis","3","Pericyte",25,"TLN2",4,0.0482162845395274
"Dermis3","Dermis","3","Pericyte",25,"RAC1",44,0.897675268348822
"Dermis3","Dermis","3","Pericyte",25,"YAP1",12,0.225974581494926
"Dermis3","Dermis","3","Pericyte",25,"PIEZO1",4,0.0630874379968445
"Dermis3","Dermis","3","Pericyte",25,"TRPV4",0,0
"Dermis3","Dermis","3","Pericyte",25,"TRPA1",0,0
"Dermis3","Dermis","3","Pericyte",25,"TRPC1",0,0
"Dermis3","Dermis","3","Pericyte",25,"TRPC3",0,0
"Dermis3","Dermis","3","Pericyte",25,"TRPC6",8,0.154416001965353
"Dermis3","Dermis","3","Pericyte",25,"ASIC1",0,0
"Dermis3","Dermis","3","Pericyte",25,"ASIC2",0,0
"Dermis3","Dermis","3","Pericyte",25,"ASIC3",0,0
"Dermis3","Dermis","3","Pericyte",25,"KCNK2",0,0
"Dermis3","Dermis","3","Pericyte",25,"KCNK4",0,0
"Dermis3","Dermis","3","Pericyte",25,"TMEM63A",8,0.171710047601905
"Dermis3","Dermis","3","Pericyte",25,"TMEM150C",0,0
"Dermis3","Dermis","3","Pericyte",25,"P2RX4",0,0
"Dermis3","Dermis","3","Pericyte",25,"P2RX7",0,0
"Dermis3","Dermis","3","Pericyte",25,"PDPN",0,0
"Dermis3","Dermis","3","Pericyte",25,"SCX",0,0
"Dermis3","Dermis","3","Pericyte",25,"FAP",0,0
"Dermis3","Dermis","3","Pericyte",25,"POSTN",0,0
"Dermis3","Dermis","3","Pericyte",25,"PDGFRA",0,0
"Dermis3","Dermis","3","Pericyte",25,"APOD",16,0.26637783435804
"SF1","SF","3","Pericyte",107,"CNN1",39.2523364485981,0.623016570863306
"SF1","SF","3","Pericyte",107,"ITGA8",13.0841121495327,0.192246810081511
"SF1","SF","3","Pericyte",107,"TAGLN",100,4.50850326828758
"SF1","SF","3","Pericyte",107,"ACTA2",98.1308411214953,3.77947154982409
"SF1","SF","3","Pericyte",107,"TPM1",89.7196261682243,2.00073220784594
"SF1","SF","3","Pericyte",107,"TPM2",91.588785046729,2.54259046894989
"SF1","SF","3","Pericyte",107,"ITGB1",71.9626168224299,1.21205528291568
"SF1","SF","3","Pericyte",107,"ITGAV",7.47663551401869,0.100957192826986
"SF1","SF","3","Pericyte",107,"BCAR1",13.0841121495327,0.176940573416385
"SF1","SF","3","Pericyte",107,"PIEZO2",0,0
"SF1","SF","3","Pericyte",107,"TEAD2",15.8878504672897,0.20405976486392
"SF1","SF","3","Pericyte",107,"LIMK1",0,0
"SF1","SF","3","Pericyte",107,"CNN2",20.5607476635514,0.290474976555301
"SF1","SF","3","Pericyte",107,"TEAD3",11.214953271028,0.133071943227588
"SF1","SF","3","Pericyte",107,"PFN1",84.1121495327103,1.62439835667858
"SF1","SF","3","Pericyte",107,"CFL1",91.588785046729,1.90472932456079
"SF1","SF","3","Pericyte",107,"TMEM63B",5.60747663551402,0.0736404959491597
"SF1","SF","3","Pericyte",107,"ITGA5",0,0
"SF1","SF","3","Pericyte",107,"MYLK",57.0093457943925,1.00840576609862
"SF1","SF","3","Pericyte",107,"ILK",38.3177570093458,0.532616142290734
"SF1","SF","3","Pericyte",107,"MYL9",98.1308411214953,3.38757244090113
"SF1","SF","3","Pericyte",107,"NF2",3.73831775700935,0.046273852416954
"SF1","SF","3","Pericyte",107,"PARVA",14.018691588785,0.167096730746872
"SF1","SF","3","Pericyte",107,"PKD2",6.54205607476635,0.0820204681128542
"SF1","SF","3","Pericyte",107,"VCL",28.0373831775701,0.416421430092978
"SF1","SF","3","Pericyte",107,"TEAD4",3.73831775700935,0.0485832876821768
"SF1","SF","3","Pericyte",107,"ITGA2",0,0
"SF1","SF","3","Pericyte",107,"WWTR1",10.2803738317757,0.111156292721447
"SF1","SF","3","Pericyte",107,"FLNA",60.7476635514019,1.11201626413198
"SF1","SF","3","Pericyte",107,"PANX1",4.67289719626168,0.0645593607347082
"SF1","SF","3","Pericyte",107,"TEAD1",2.80373831775701,0.0427017431327695
"SF1","SF","3","Pericyte",107,"CDC42",46.7289719626168,0.645727837591268
"SF1","SF","3","Pericyte",107,"FERMT2",29.9065420560748,0.41740183394236
"SF1","SF","3","Pericyte",107,"TLN1",39.2523364485981,0.518858742300817
"SF1","SF","3","Pericyte",107,"PKD1",4.67289719626168,0.0656692373849546
"SF1","SF","3","Pericyte",107,"TLN2",0.934579439252336,0.00744216759294253
"SF1","SF","3","Pericyte",107,"RAC1",82.2429906542056,1.42797623041214
"SF1","SF","3","Pericyte",107,"YAP1",10.2803738317757,0.175645088204366
"SF1","SF","3","Pericyte",107,"PIEZO1",0,0
"SF1","SF","3","Pericyte",107,"TRPV4",0,0
"SF1","SF","3","Pericyte",107,"TRPA1",0,0
"SF1","SF","3","Pericyte",107,"TRPC1",1.86915887850467,0.0222489220207497
"SF1","SF","3","Pericyte",107,"TRPC3",0,0
"SF1","SF","3","Pericyte",107,"TRPC6",5.60747663551402,0.0854355266134523
"SF1","SF","3","Pericyte",107,"ASIC1",1.86915887850467,0.0230452816629534
"SF1","SF","3","Pericyte",107,"ASIC2",0,0
"SF1","SF","3","Pericyte",107,"ASIC3",0.934579439252336,0.0109389198663778
"SF1","SF","3","Pericyte",107,"KCNK2",0,0
"SF1","SF","3","Pericyte",107,"KCNK4",0,0
"SF1","SF","3","Pericyte",107,"TMEM63A",0.934579439252336,0.0123554338155262
"SF1","SF","3","Pericyte",107,"TMEM150C",0,0
"SF1","SF","3","Pericyte",107,"P2RX4",0.934579439252336,0.0166403891738421
"SF1","SF","3","Pericyte",107,"P2RX7",0.934579439252336,0.0110470493342491
"SF1","SF","3","Pericyte",107,"PDPN",0.934579439252336,0.00557205092359279
"SF1","SF","3","Pericyte",107,"SCX",0,0
"SF1","SF","3","Pericyte",107,"FAP",0,0
"SF1","SF","3","Pericyte",107,"POSTN",0,0
"SF1","SF","3","Pericyte",107,"PDGFRA",0,0
"SF1","SF","3","Pericyte",107,"APOD",0.934579439252336,0.021012644566862
"SF2","SF","3","Pericyte",53,"CNN1",9.43396226415094,0.12061254396325
"SF2","SF","3","Pericyte",53,"ITGA8",3.77358490566038,0.0487353279434413
"SF2","SF","3","Pericyte",53,"TAGLN",94.3396226415094,3.61727846650278
"SF2","SF","3","Pericyte",53,"ACTA2",90.5660377358491,2.96079769573161
"SF2","SF","3","Pericyte",53,"TPM1",88.6792452830189,2.32154892625769
"SF2","SF","3","Pericyte",53,"TPM2",75.4716981132076,1.61934849102279
"SF2","SF","3","Pericyte",53,"ITGB1",81.1320754716981,1.7347067438397
"SF2","SF","3","Pericyte",53,"ITGAV",13.2075471698113,0.153420620018094
"SF2","SF","3","Pericyte",53,"BCAR1",9.43396226415094,0.109829945754049
"SF2","SF","3","Pericyte",53,"PIEZO2",0,0
"SF2","SF","3","Pericyte",53,"TEAD2",7.54716981132075,0.114794760966832
"SF2","SF","3","Pericyte",53,"LIMK1",3.77358490566038,0.0679823821492265
"SF2","SF","3","Pericyte",53,"CNN2",20.7547169811321,0.260374747918438
"SF2","SF","3","Pericyte",53,"TEAD3",11.3207547169811,0.166097881198399
"SF2","SF","3","Pericyte",53,"PFN1",66.0377358490566,0.966475414845352
"SF2","SF","3","Pericyte",53,"CFL1",86.7924528301887,1.70809499962477
"SF2","SF","3","Pericyte",53,"TMEM63B",5.66037735849057,0.0852107772768531
"SF2","SF","3","Pericyte",53,"ITGA5",3.77358490566038,0.038728405743377
"SF2","SF","3","Pericyte",53,"MYLK",66.0377358490566,1.17883811811184
"SF2","SF","3","Pericyte",53,"ILK",41.5094339622642,0.582481616380177
"SF2","SF","3","Pericyte",53,"MYL9",96.2264150943396,2.55324763535687
"SF2","SF","3","Pericyte",53,"NF2",1.88679245283019,0.0246973547856934
"SF2","SF","3","Pericyte",53,"PARVA",26.4150943396226,0.403277359841739
"SF2","SF","3","Pericyte",53,"PKD2",22.6415094339623,0.277848769054944
"SF2","SF","3","Pericyte",53,"VCL",66.0377358490566,1.17069897603216
"SF2","SF","3","Pericyte",53,"TEAD4",5.66037735849057,0.0644649807714914
"SF2","SF","3","Pericyte",53,"ITGA2",0,0
"SF2","SF","3","Pericyte",53,"WWTR1",22.6415094339623,0.295836380170997
"SF2","SF","3","Pericyte",53,"FLNA",73.5849056603774,1.46493196623122
"SF2","SF","3","Pericyte",53,"PANX1",0,0
"SF2","SF","3","Pericyte",53,"TEAD1",20.7547169811321,0.309790865364761
"SF2","SF","3","Pericyte",53,"CDC42",60.377358490566,1.01627080601399
"SF2","SF","3","Pericyte",53,"FERMT2",39.622641509434,0.499760307753763
"SF2","SF","3","Pericyte",53,"TLN1",47.1698113207547,0.750427593561445
"SF2","SF","3","Pericyte",53,"PKD1",18.8679245283019,0.257908446859996
"SF2","SF","3","Pericyte",53,"TLN2",5.66037735849057,0.0697158574929526
"SF2","SF","3","Pericyte",53,"RAC1",83.0188679245283,1.49365135433426
"SF2","SF","3","Pericyte",53,"YAP1",20.7547169811321,0.280800759286532
"SF2","SF","3","Pericyte",53,"PIEZO1",3.77358490566038,0.0623096238136504
"SF2","SF","3","Pericyte",53,"TRPV4",0,0
"SF2","SF","3","Pericyte",53,"TRPA1",0,0
"SF2","SF","3","Pericyte",53,"TRPC1",7.54716981132075,0.0925435039507511
"SF2","SF","3","Pericyte",53,"TRPC3",0,0
"SF2","SF","3","Pericyte",53,"TRPC6",9.43396226415094,0.144701840176132
"SF2","SF","3","Pericyte",53,"ASIC1",0,0
"SF2","SF","3","Pericyte",53,"ASIC2",0,0
"SF2","SF","3","Pericyte",53,"ASIC3",0,0
"SF2","SF","3","Pericyte",53,"KCNK2",0,0
"SF2","SF","3","Pericyte",53,"KCNK4",0,0
"SF2","SF","3","Pericyte",53,"TMEM63A",7.54716981132075,0.072626610217315
"SF2","SF","3","Pericyte",53,"TMEM150C",0,0
"SF2","SF","3","Pericyte",53,"P2RX4",1.88679245283019,0.0267924401235592
"SF2","SF","3","Pericyte",53,"P2RX7",3.77358490566038,0.0446738980279987
"SF2","SF","3","Pericyte",53,"PDPN",0,0
"SF2","SF","3","Pericyte",53,"SCX",0,0
"SF2","SF","3","Pericyte",53,"FAP",1.88679245283019,0.0101521961099958
"SF2","SF","3","Pericyte",53,"POSTN",1.88679245283019,0.0591290876604413
"SF2","SF","3","Pericyte",53,"PDGFRA",0,0
"SF2","SF","3","Pericyte",53,"APOD",0,0
"SF3","SF","3","Pericyte",12,"CNN1",41.6666666666667,0.792721222639157
"SF3","SF","3","Pericyte",12,"ITGA8",16.6666666666667,0.243896216665762
"SF3","SF","3","Pericyte",12,"TAGLN",100,4.58182270512519
"SF3","SF","3","Pericyte",12,"ACTA2",100,3.80184408260413
"SF3","SF","3","Pericyte",12,"TPM1",100,2.95620627087754
"SF3","SF","3","Pericyte",12,"TPM2",91.6666666666667,2.69760936631194
"SF3","SF","3","Pericyte",12,"ITGB1",66.6666666666667,1.0993611185992
"SF3","SF","3","Pericyte",12,"ITGAV",8.33333333333333,0.0800461504115246
"SF3","SF","3","Pericyte",12,"BCAR1",8.33333333333333,0.126445174231051
"SF3","SF","3","Pericyte",12,"PIEZO2",0,0
"SF3","SF","3","Pericyte",12,"TEAD2",0,0
"SF3","SF","3","Pericyte",12,"LIMK1",0,0
"SF3","SF","3","Pericyte",12,"CNN2",8.33333333333333,0.0978541512972576
"SF3","SF","3","Pericyte",12,"TEAD3",16.6666666666667,0.221069785509841
"SF3","SF","3","Pericyte",12,"PFN1",83.3333333333333,1.50982971769127
"SF3","SF","3","Pericyte",12,"CFL1",91.6666666666667,1.85975545065142
"SF3","SF","3","Pericyte",12,"TMEM63B",0,0
"SF3","SF","3","Pericyte",12,"ITGA5",0,0
"SF3","SF","3","Pericyte",12,"MYLK",50,0.888574008686624
"SF3","SF","3","Pericyte",12,"ILK",25,0.454976693362869
"SF3","SF","3","Pericyte",12,"MYL9",100,3.04954693418935
"SF3","SF","3","Pericyte",12,"NF2",8.33333333333333,0.126601337264899
"SF3","SF","3","Pericyte",12,"PARVA",33.3333333333333,0.46213190505797
"SF3","SF","3","Pericyte",12,"PKD2",41.6666666666667,0.561466864308979
"SF3","SF","3","Pericyte",12,"VCL",66.6666666666667,1.08749903335069
"SF3","SF","3","Pericyte",12,"TEAD4",0,0
"SF3","SF","3","Pericyte",12,"ITGA2",0,0
"SF3","SF","3","Pericyte",12,"WWTR1",16.6666666666667,0.19523952621986
"SF3","SF","3","Pericyte",12,"FLNA",83.3333333333333,1.7217882154087
"SF3","SF","3","Pericyte",12,"PANX1",0,0
"SF3","SF","3","Pericyte",12,"TEAD1",8.33333333333333,0.102825344499006
"SF3","SF","3","Pericyte",12,"CDC42",50,0.874623954583978
"SF3","SF","3","Pericyte",12,"FERMT2",50,0.773628816270801
"SF3","SF","3","Pericyte",12,"TLN1",41.6666666666667,0.614791505205562
"SF3","SF","3","Pericyte",12,"PKD1",33.3333333333333,0.485080450253109
"SF3","SF","3","Pericyte",12,"TLN2",0,0
"SF3","SF","3","Pericyte",12,"RAC1",91.6666666666667,1.87840371966533
"SF3","SF","3","Pericyte",12,"YAP1",0,0
"SF3","SF","3","Pericyte",12,"PIEZO1",8.33333333333333,0.12201697322156
"SF3","SF","3","Pericyte",12,"TRPV4",0,0
"SF3","SF","3","Pericyte",12,"TRPA1",0,0
"SF3","SF","3","Pericyte",12,"TRPC1",0,0
"SF3","SF","3","Pericyte",12,"TRPC3",0,0
"SF3","SF","3","Pericyte",12,"TRPC6",8.33333333333333,0.0981446014158047
"SF3","SF","3","Pericyte",12,"ASIC1",0,0
"SF3","SF","3","Pericyte",12,"ASIC2",0,0
"SF3","SF","3","Pericyte",12,"ASIC3",0,0
"SF3","SF","3","Pericyte",12,"KCNK2",0,0
"SF3","SF","3","Pericyte",12,"KCNK4",0,0
"SF3","SF","3","Pericyte",12,"TMEM63A",0,0
"SF3","SF","3","Pericyte",12,"TMEM150C",0,0
"SF3","SF","3","Pericyte",12,"P2RX4",0,0
"SF3","SF","3","Pericyte",12,"P2RX7",0,0
"SF3","SF","3","Pericyte",12,"PDPN",0,0
"SF3","SF","3","Pericyte",12,"SCX",0,0
"SF3","SF","3","Pericyte",12,"FAP",0,0
"SF3","SF","3","Pericyte",12,"POSTN",0,0
"SF3","SF","3","Pericyte",12,"PDGFRA",0,0
"SF3","SF","3","Pericyte",12,"APOD",0,0
"DD1","DD","3","Pericyte",487,"CNN1",23.4086242299795,0.379447963184414
"DD1","DD","3","Pericyte",487,"ITGA8",3.90143737166324,0.055298502882399
"DD1","DD","3","Pericyte",487,"TAGLN",98.7679671457906,4.11011825563747
"DD1","DD","3","Pericyte",487,"ACTA2",94.4558521560575,3.48777437242493
"DD1","DD","3","Pericyte",487,"TPM1",82.5462012320329,2.07604154487274
"DD1","DD","3","Pericyte",487,"TPM2",84.5995893223819,2.14309553946493
"DD1","DD","3","Pericyte",487,"ITGB1",67.3511293634497,1.3337388580674
"DD1","DD","3","Pericyte",487,"ITGAV",8.82956878850103,0.115106541107365
"DD1","DD","3","Pericyte",487,"BCAR1",10.4722792607803,0.148391059820817
"DD1","DD","3","Pericyte",487,"PIEZO2",1.23203285420945,0.0153179980656678
"DD1","DD","3","Pericyte",487,"TEAD2",10.2669404517454,0.135059045877885
"DD1","DD","3","Pericyte",487,"LIMK1",1.02669404517454,0.0132979354902311
"DD1","DD","3","Pericyte",487,"CNN2",16.6324435318275,0.237163500294276
"DD1","DD","3","Pericyte",487,"TEAD3",5.74948665297741,0.0799318131343614
"DD1","DD","3","Pericyte",487,"PFN1",77.2073921971253,1.66913343701523
"DD1","DD","3","Pericyte",487,"CFL1",82.9568788501027,1.94042750545924
"DD1","DD","3","Pericyte",487,"TMEM63B",3.08008213552361,0.0355213806532941
"DD1","DD","3","Pericyte",487,"ITGA5",2.05338809034908,0.0260072505046651
"DD1","DD","3","Pericyte",487,"MYLK",56.2628336755647,1.11029670394227
"DD1","DD","3","Pericyte",487,"ILK",46.611909650924,0.79894499258556
"DD1","DD","3","Pericyte",487,"MYL9",96.7145790554415,3.3287554622426
"DD1","DD","3","Pericyte",487,"NF2",4.92813141683778,0.0712540041309454
"DD1","DD","3","Pericyte",487,"PARVA",16.8377823408624,0.240734899786319
"DD1","DD","3","Pericyte",487,"PKD2",6.36550308008214,0.0871066421678827
"DD1","DD","3","Pericyte",487,"VCL",31.6221765913758,0.497886691134111
"DD1","DD","3","Pericyte",487,"TEAD4",2.25872689938398,0.0311219203666719
"DD1","DD","3","Pericyte",487,"ITGA2",0,0
"DD1","DD","3","Pericyte",487,"WWTR1",8.0082135523614,0.111938369830576
"DD1","DD","3","Pericyte",487,"FLNA",43.3264887063655,0.800663885542923
"DD1","DD","3","Pericyte",487,"PANX1",1.43737166324435,0.0156003282938594
"DD1","DD","3","Pericyte",487,"TEAD1",6.77618069815195,0.0869231457812189
"DD1","DD","3","Pericyte",487,"CDC42",57.4948665297741,0.986821671970435
"DD1","DD","3","Pericyte",487,"FERMT2",20.5338809034908,0.29930703081866
"DD1","DD","3","Pericyte",487,"TLN1",32.2381930184805,0.506078205508799
"DD1","DD","3","Pericyte",487,"PKD1",5.95482546201232,0.0917283269988487
"DD1","DD","3","Pericyte",487,"TLN2",1.64271047227926,0.0237873904486427
"DD1","DD","3","Pericyte",487,"RAC1",77.82340862423,1.64867932864992
"DD1","DD","3","Pericyte",487,"YAP1",11.9096509240246,0.172557136236082
"DD1","DD","3","Pericyte",487,"PIEZO1",2.05338809034908,0.0217744459792759
"DD1","DD","3","Pericyte",487,"TRPV4",0,0
"DD1","DD","3","Pericyte",487,"TRPA1",0,0
"DD1","DD","3","Pericyte",487,"TRPC1",2.6694045174538,0.032346710060533
"DD1","DD","3","Pericyte",487,"TRPC3",0.205338809034908,0.00283710464122218
"DD1","DD","3","Pericyte",487,"TRPC6",5.95482546201232,0.0758365244555087
"DD1","DD","3","Pericyte",487,"ASIC1",0,0
"DD1","DD","3","Pericyte",487,"ASIC2",0,0
"DD1","DD","3","Pericyte",487,"ASIC3",0,0
"DD1","DD","3","Pericyte",487,"KCNK2",0,0
"DD1","DD","3","Pericyte",487,"KCNK4",0,0
"DD1","DD","3","Pericyte",487,"TMEM63A",3.90143737166324,0.0547165930823801
"DD1","DD","3","Pericyte",487,"TMEM150C",0.205338809034908,0.000923824693807149
"DD1","DD","3","Pericyte",487,"P2RX4",8.62422997946612,0.11368388262118
"DD1","DD","3","Pericyte",487,"P2RX7",1.64271047227926,0.0226742198030635
