"gene_set_version","random_seed","module","target_gene","target_expression_bin","control_gene","control_expression_bin"
"v1",20260823,"inflammation_ap1_nfkb","PTGS2",15,"TRAPPC6B",15
"v1",20260823,"inflammation_ap1_nfkb","PTGS2",15,"APEH",15
"v1",20260823,"inflammation_ap1_nfkb","PTGS2",15,"CAP2",15
"v1",20260823,"inflammation_ap1_nfkb","PTGS2",15,"AKAP11",15
"v1",20260823,"inflammation_ap1_nfkb","PTGS2",15,"MRPL44",15
"v1",20260823,"inflammation_ap1_nfkb","PTGS2",15,"FST",15
"v1",20260823,"inflammation_ap1_nfkb","PTGS2",15,"PURB",15
"v1",20260823,"inflammation_ap1_nfkb","PTGS2",15,"FBXL12",15
"v1",20260823,"inflammation_ap1_nfkb","PTGS2",15,"ANKRD29",15
"v1",20260823,"inflammation_ap1_nfkb","PTGS2",15,"LRP6",15
"v1",20260823,"inflammation_ap1_nfkb","PTGS2",15,"PSPC1",15
"v1",20260823,"inflammation_ap1_nfkb","NFKB1",19,"BSDC1",19
"v1",20260823,"inflammation_ap1_nfkb","NFKB1",19,"CREBRF",19
"v1",20260823,"inflammation_ap1_nfkb","NFKB1",19,"TOMM5",19
"v1",20260823,"inflammation_ap1_nfkb","NFKB1",19,"MRPS23",19
"v1",20260823,"inflammation_ap1_nfkb","NFKB1",19,"ACAP2",19
"v1",20260823,"inflammation_ap1_nfkb","NFKB1",19,"STEAP4",19
"v1",20260823,"inflammation_ap1_nfkb","NFKB1",19,"EIF4EBP1",19
"v1",20260823,"inflammation_ap1_nfkb","NFKB1",19,"USP34",19
"v1",20260823,"inflammation_ap1_nfkb","NFKB1",19,"FBXO3",19
"v1",20260823,"inflammation_ap1_nfkb","NFKB1",19,"ABI2",19
"v1",20260823,"inflammation_ap1_nfkb","NFKB1",19,"ZNF644",19
"v1",20260823,"inflammation_ap1_nfkb","NFKB1",19,"TAOK3",19
"v1",20260823,"inflammation_ap1_nfkb","NFKB1",19,"PBRM1",19
"v1",20260823,"inflammation_ap1_nfkb","NFKB1",19,"TIPRL",19
"v1",20260823,"inflammation_ap1_nfkb","NFKB1",19,"COPS5",19
"v1",20260823,"inflammation_ap1_nfkb","NFKB1",19,"CAPRIN1",19
"v1",20260823,"inflammation_ap1_nfkb","NFKB1",19,"CHMP1A",19
"v1",20260823,"inflammation_ap1_nfkb","NFKB1",19,"IMPAD1",19
"v1",20260823,"inflammation_ap1_nfkb","NFKB1",19,"ACTL6A",19
"v1",20260823,"inflammation_ap1_nfkb","NFKB1",19,"ZFR",19
"v1",20260823,"inflammation_ap1_nfkb","NFKB2",18,"NSMCE4A",18
"v1",20260823,"inflammation_ap1_nfkb","NFKB2",18,"ARHGAP12",18
"v1",20260823,"inflammation_ap1_nfkb","NFKB2",18,"GTF2B",18
"v1",20260823,"inflammation_ap1_nfkb","NFKB2",18,"TRIM56",18
"v1",20260823,"inflammation_ap1_nfkb","NFKB2",18,"SULF2",18
"v1",20260823,"inflammation_ap1_nfkb","NFKB2",18,"TRMT10C",18
"v1",20260823,"inflammation_ap1_nfkb","NFKB2",18,"DRG1",18
"v1",20260823,"inflammation_ap1_nfkb","NFKB2",18,"PID1",18
"v1",20260823,"inflammation_ap1_nfkb","NFKB2",18,"VPS72",18
"v1",20260823,"inflammation_ap1_nfkb","NFKB2",18,"CASC3",18
"v1",20260823,"inflammation_ap1_nfkb","NFKB2",18,"CREB3L1",18
"v1",20260823,"inflammation_ap1_nfkb","NFKB2",18,"ALDH7A1",18
"v1",20260823,"inflammation_ap1_nfkb","NFKB2",18,"ANPEP",18
"v1",20260823,"inflammation_ap1_nfkb","NFKB2",18,"UBA3",18
"v1",20260823,"inflammation_ap1_nfkb","NFKB2",18,"CCDC167",18
"v1",20260823,"inflammation_ap1_nfkb","NFKB2",18,"FIP1L1",18
"v1",20260823,"inflammation_ap1_nfkb","NFKB2",18,"SPAG16",18
"v1",20260823,"inflammation_ap1_nfkb","NFKB2",18,"GPSM2",18
"v1",20260823,"inflammation_ap1_nfkb","NFKB2",18,"PCDH7",18
"v1",20260823,"inflammation_ap1_nfkb","NFKB2",18,"ASB8",18
"v1",20260823,"inflammation_ap1_nfkb","RELA",21,"SESTD1",21
"v1",20260823,"inflammation_ap1_nfkb","RELA",21,"GCSH",21
"v1",20260823,"inflammation_ap1_nfkb","RELA",21,"BPTF",21
"v1",20260823,"inflammation_ap1_nfkb","RELA",21,"DTWD1",21
"v1",20260823,"inflammation_ap1_nfkb","RELA",21,"P3H3",21
"v1",20260823,"inflammation_ap1_nfkb","RELA",21,"DPM1",21
"v1",20260823,"inflammation_ap1_nfkb","RELA",21,"RRAD",21
"v1",20260823,"inflammation_ap1_nfkb","RELA",21,"CHPT1",21
"v1",20260823,"inflammation_ap1_nfkb","RELA",21,"SPG21",21
"v1",20260823,"inflammation_ap1_nfkb","RELA",21,"POLE4",21
"v1",20260823,"inflammation_ap1_nfkb","RELA",21,"PTEN",21
"v1",20260823,"inflammation_ap1_nfkb","RELA",21,"CREB5",21
"v1",20260823,"inflammation_ap1_nfkb","RELA",21,"SYNPO2",21
"v1",20260823,"inflammation_ap1_nfkb","RELA",21,"CCND1",21
"v1",20260823,"inflammation_ap1_nfkb","RELA",21,"MOB2",21
"v1",20260823,"inflammation_ap1_nfkb","RELA",21,"RASD1",21
"v1",20260823,"inflammation_ap1_nfkb","RELA",21,"SEMA3C",21
"v1",20260823,"inflammation_ap1_nfkb","RELA",21,"MRPL34",21
"v1",20260823,"inflammation_ap1_nfkb","RELA",21,"MLEC",21
"v1",20260823,"inflammation_ap1_nfkb","RELA",21,"LRRC59",21
"v1",20260823,"inflammation_ap1_nfkb","RELB",17,"RBFA",17
"v1",20260823,"inflammation_ap1_nfkb","RELB",17,"OSMR",17
"v1",20260823,"inflammation_ap1_nfkb","RELB",17,"G6PD",17
"v1",20260823,"inflammation_ap1_nfkb","RELB",17,"WAPL",17
"v1",20260823,"inflammation_ap1_nfkb","RELB",17,"HMCES",17
"v1",20260823,"inflammation_ap1_nfkb","RELB",17,"AKIRIN1",17
"v1",20260823,"inflammation_ap1_nfkb","RELB",17,"UBTD2",17
"v1",20260823,"inflammation_ap1_nfkb","RELB",17,"KCTD20",17
"v1",20260823,"inflammation_ap1_nfkb","RELB",17,"DNAJB12",17
"v1",20260823,"inflammation_ap1_nfkb","RELB",17,"RAI14",17
"v1",20260823,"inflammation_ap1_nfkb","RELB",17,"SLC41A3",17
"v1",20260823,"inflammation_ap1_nfkb","RELB",17,"COX16",17
"v1",20260823,"inflammation_ap1_nfkb","RELB",17,"JAM3",17
"v1",20260823,"inflammation_ap1_nfkb","RELB",17,"NRGN",17
"v1",20260823,"inflammation_ap1_nfkb","RELB",17,"G6PC3",17
"v1",20260823,"inflammation_ap1_nfkb","RELB",17,"ARIH2",17
"v1",20260823,"inflammation_ap1_nfkb","RELB",17,"GMPPA",17
"v1",20260823,"inflammation_ap1_nfkb","RELB",17,"HS2ST1",17
"v1",20260823,"inflammation_ap1_nfkb","RELB",17,"CTCF",17
"v1",20260823,"inflammation_ap1_nfkb","RELB",17,"WDR43",17
"v1",20260823,"inflammation_ap1_nfkb","JUN",24,"CAVIN3",24
"v1",20260823,"inflammation_ap1_nfkb","JUN",24,"POMP",24
"v1",20260823,"inflammation_ap1_nfkb","JUN",24,"NEDD8",24
"v1",20260823,"inflammation_ap1_nfkb","JUN",24,"MFGE8",24
"v1",20260823,"inflammation_ap1_nfkb","JUN",24,"HNRNPK",24
"v1",20260823,"inflammation_ap1_nfkb","JUN",24,"NFKBIA",24
"v1",20260823,"inflammation_ap1_nfkb","JUN",24,"MAFB",24
"v1",20260823,"inflammation_ap1_nfkb","JUN",24,"NNMT",24
"v1",20260823,"inflammation_ap1_nfkb","JUN",24,"NUPR1",24
"v1",20260823,"inflammation_ap1_nfkb","JUN",24,"NCL",24
"v1",20260823,"inflammation_ap1_nfkb","JUN",24,"H3F3B",24
"v1",20260823,"inflammation_ap1_nfkb","JUN",24,"TMSB4X",24
"v1",20260823,"inflammation_ap1_nfkb","JUN",24,"ADIRF",24
"v1",20260823,"inflammation_ap1_nfkb","JUN",24,"EPHX1",24
"v1",20260823,"inflammation_ap1_nfkb","JUN",24,"ERH",24
"v1",20260823,"inflammation_ap1_nfkb","JUN",24,"SELENOF",24
"v1",20260823,"inflammation_ap1_nfkb","JUN",24,"HINT1",24
"v1",20260823,"inflammation_ap1_nfkb","JUN",24,"UBC",24
"v1",20260823,"inflammation_ap1_nfkb","JUN",24,"CST3",24
"v1",20260823,"inflammation_ap1_nfkb","JUN",24,"EID1",24
"v1",20260823,"inflammation_ap1_nfkb","JUND",24,"SRSF5",24
"v1",20260823,"inflammation_ap1_nfkb","JUND",24,"ATF4",24
"v1",20260823,"inflammation_ap1_nfkb","JUND",24,"CD63",24
"v1",20260823,"inflammation_ap1_nfkb","JUND",24,"CEBPD",24
"v1",20260823,"inflammation_ap1_nfkb","JUND",24,"TPM4",24
"v1",20260823,"inflammation_ap1_nfkb","JUND",24,"ARID5B",24
"v1",20260823,"inflammation_ap1_nfkb","JUND",24,"CD9",24
"v1",20260823,"inflammation_ap1_nfkb","JUND",24,"ATP5MG",24
"v1",20260823,"inflammation_ap1_nfkb","JUND",24,"CD81",24
"v1",20260823,"inflammation_ap1_nfkb","JUND",24,"PRDX6",24
"v1",20260823,"inflammation_ap1_nfkb","JUND",24,"EIF4G2",24
"v1",20260823,"inflammation_ap1_nfkb","JUND",24,"LGALS3",24
"v1",20260823,"inflammation_ap1_nfkb","JUND",24,"ZFP36L2",24
"v1",20260823,"inflammation_ap1_nfkb","JUND",24,"FHL1",24
"v1",20260823,"inflammation_ap1_nfkb","JUND",24,"OAZ1",24
"v1",20260823,"inflammation_ap1_nfkb","JUND",24,"ISLR",24
"v1",20260823,"inflammation_ap1_nfkb","JUND",24,"SERPINF1",24
"v1",20260823,"inflammation_ap1_nfkb","JUND",24,"TRMT112",24
"v1",20260823,"inflammation_ap1_nfkb","JUND",24,"SLIRP",24
"v1",20260823,"inflammation_ap1_nfkb","JUND",24,"EIF3F",24
"v1",20260823,"inflammation_ap1_nfkb","FOS",24,"AP2M1",24
"v1",20260823,"inflammation_ap1_nfkb","FOS",24,"TUBB",24
"v1",20260823,"inflammation_ap1_nfkb","FOS",24,"TRMT112",24
"v1",20260823,"inflammation_ap1_nfkb","FOS",24,"LGALS3",24
"v1",20260823,"inflammation_ap1_nfkb","FOS",24,"SEC61G",24
"v1",20260823,"inflammation_ap1_nfkb","FOS",24,"REEP5",24
"v1",20260823,"inflammation_ap1_nfkb","FOS",24,"SSR2",24
"v1",20260823,"inflammation_ap1_nfkb","FOS",24,"BRI3",24
"v1",20260823,"inflammation_ap1_nfkb","FOS",24,"DDAH2",24
"v1",20260823,"inflammation_ap1_nfkb","FOS",24,"ATP5MD",24
"v1",20260823,"inflammation_ap1_nfkb","FOS",24,"VPS28",24
"v1",20260823,"inflammation_ap1_nfkb","FOS",24,"ATP5MC3",24
"v1",20260823,"inflammation_ap1_nfkb","FOS",24,"LUM",24
"v1",20260823,"inflammation_ap1_nfkb","FOS",24,"COX6A1",24
"v1",20260823,"inflammation_ap1_nfkb","FOS",24,"EEF2",24
"v1",20260823,"inflammation_ap1_nfkb","FOS",24,"EIF4A1",24
"v1",20260823,"inflammation_ap1_nfkb","FOS",24,"HNRNPA2B1",24
"v1",20260823,"inflammation_ap1_nfkb","FOS",24,"RBX1",24
"v1",20260823,"inflammation_ap1_nfkb","FOS",24,"COPS9",24
"v1",20260823,"inflammation_ap1_nfkb","FOS",24,"UBE2D3",24
"v1",20260823,"inflammation_ap1_nfkb","FOSB",24,"CD99",24
"v1",20260823,"inflammation_ap1_nfkb","FOSB",24,"CRYAB",24
"v1",20260823,"inflammation_ap1_nfkb","FOSB",24,"S100A13",24
"v1",20260823,"inflammation_ap1_nfkb","FOSB",24,"ATP5F1D",24
"v1",20260823,"inflammation_ap1_nfkb","FOSB",24,"C11orf96",24
"v1",20260823,"inflammation_ap1_nfkb","FOSB",24,"COMP",24
"v1",20260823,"inflammation_ap1_nfkb","FOSB",24,"SPON2",24
"v1",20260823,"inflammation_ap1_nfkb","FOSB",24,"CALU",24
"v1",20260823,"inflammation_ap1_nfkb","FOSB",24,"IER2",24
"v1",20260823,"inflammation_ap1_nfkb","FOSB",24,"NAP1L1",24
"v1",20260823,"inflammation_ap1_nfkb","FOSB",24,"TMSB10",24
"v1",20260823,"inflammation_ap1_nfkb","FOSB",24,"COMMD6",24
"v1",20260823,"inflammation_ap1_nfkb","FOSB",24,"ARF4",24
"v1",20260823,"inflammation_ap1_nfkb","FOSB",24,"TUBA1B",24
"v1",20260823,"inflammation_ap1_nfkb","FOSB",24,"SLC25A6",24
"v1",20260823,"inflammation_ap1_nfkb","FOSB",24,"ST13",24
"v1",20260823,"inflammation_ap1_nfkb","FOSB",24,"SERBP1",24
"v1",20260823,"inflammation_ap1_nfkb","FOSB",24,"PRDX5",24
"v1",20260823,"inflammation_ap1_nfkb","FOSB",24,"HNRNPU",24
"v1",20260823,"inflammation_ap1_nfkb","FOSB",24,"FCGRT",24
"v1",20260823,"inflammation_ap1_nfkb","ATF3",23,"PPIG",23
"v1",20260823,"inflammation_ap1_nfkb","ATF3",23,"SNRPB2",23
"v1",20260823,"inflammation_ap1_nfkb","ATF3",23,"MRPL41",23
"v1",20260823,"inflammation_ap1_nfkb","ATF3",23,"MXRA7",23
"v1",20260823,"inflammation_ap1_nfkb","ATF3",23,"PAIP2",23
"v1",20260823,"inflammation_ap1_nfkb","ATF3",23,"FOXP1",23
"v1",20260823,"inflammation_ap1_nfkb","ATF3",23,"NDN",23
"v1",20260823,"inflammation_ap1_nfkb","ATF3",23,"LRRFIP1",23
"v1",20260823,"inflammation_ap1_nfkb","ATF3",23,"CHD9",23
"v1",20260823,"inflammation_ap1_nfkb","ATF3",23,"BZW1",23
"v1",20260823,"inflammation_ap1_nfkb","ATF3",23,"OS9",23
"v1",20260823,"inflammation_ap1_nfkb","ATF3",23,"SRSF11",23
"v1",20260823,"inflammation_ap1_nfkb","ATF3",23,"LAMP2",23
"v1",20260823,"inflammation_ap1_nfkb","ATF3",23,"EIF1AX",23
"v1",20260823,"inflammation_ap1_nfkb","ATF3",23,"ACADVL",23
"v1",20260823,"inflammation_ap1_nfkb","ATF3",23,"LGALS3BP",23
"v1",20260823,"inflammation_ap1_nfkb","ATF3",23,"MYH11",23
"v1",20260823,"inflammation_ap1_nfkb","ATF3",23,"HNRNPF",23
"v1",20260823,"inflammation_ap1_nfkb","ATF3",23,"LMAN2",23
"v1",20260823,"inflammation_ap1_nfkb","ATF3",23,"DNAJB1",23
"v1",20260823,"inflammation_ap1_nfkb","STAT3",23,"CAV2",23
"v1",20260823,"inflammation_ap1_nfkb","STAT3",23,"ZNF706",23
"v1",20260823,"inflammation_ap1_nfkb","STAT3",23,"CCT7",23
"v1",20260823,"inflammation_ap1_nfkb","STAT3",23,"FAM3C",23
"v1",20260823,"inflammation_ap1_nfkb","STAT3",23,"IRF1",23
"v1",20260823,"inflammation_ap1_nfkb","STAT3",23,"RANBP1",23
"v1",20260823,"inflammation_ap1_nfkb","STAT3",23,"CHMP5",23
"v1",20260823,"inflammation_ap1_nfkb","STAT3",23,"PFDN2",23
"v1",20260823,"inflammation_ap1_nfkb","STAT3",23,"CTSL",23
"v1",20260823,"inflammation_ap1_nfkb","STAT3",23,"HSPA1B",23
"v1",20260823,"inflammation_ap1_nfkb","STAT3",23,"TMEM14B",23
"v1",20260823,"inflammation_ap1_nfkb","STAT3",23,"DCTN2",23
"v1",20260823,"inflammation_ap1_nfkb","STAT3",23,"TMEM165",23
"v1",20260823,"inflammation_ap1_nfkb","STAT3",23,"SSBP1",23
"v1",20260823,"inflammation_ap1_nfkb","STAT3",23,"RALY",23
"v1",20260823,"inflammation_ap1_nfkb","STAT3",23,"MAP1LC3B",23
"v1",20260823,"inflammation_ap1_nfkb","STAT3",23,"CCT4",23
"v1",20260823,"inflammation_ap1_nfkb","STAT3",23,"SAT2",23
"v1",20260823,"inflammation_ap1_nfkb","STAT3",23,"BASP1",23
"v1",20260823,"inflammation_ap1_nfkb","STAT3",23,"TAX1BP3",23
"v1",20260823,"inflammation_ap1_nfkb","SOCS3",24,"S100A10",24
"v1",20260823,"inflammation_ap1_nfkb","SOCS3",24,"SOD3",24
"v1",20260823,"inflammation_ap1_nfkb","SOCS3",24,"RAB2A",24
"v1",20260823,"inflammation_ap1_nfkb","SOCS3",24,"ARPC2",24
"v1",20260823,"inflammation_ap1_nfkb","SOCS3",24,"CALM1",24
"v1",20260823,"inflammation_ap1_nfkb","SOCS3",24,"RAN",24
"v1",20260823,"inflammation_ap1_nfkb","SOCS3",24,"ANXA11",24
"v1",20260823,"inflammation_ap1_nfkb","SOCS3",24,"PTMS",24
"v1",20260823,"inflammation_ap1_nfkb","SOCS3",24,"HSPA5",24
"v1",20260823,"inflammation_ap1_nfkb","SOCS3",24,"CUTA",24
"v1",20260823,"inflammation_ap1_nfkb","SOCS3",24,"NOP53",24
"v1",20260823,"inflammation_ap1_nfkb","SOCS3",24,"SF3B6",24
"v1",20260823,"inflammation_ap1_nfkb","SOCS3",24,"TPPP3",24
"v1",20260823,"inflammation_ap1_nfkb","SOCS3",24,"GABARAPL2",24
"v1",20260823,"inflammation_ap1_nfkb","SOCS3",24,"CD59",24
"v1",20260823,"inflammation_ap1_nfkb","SOCS3",24,"CLTB",24
"v1",20260823,"inflammation_ap1_nfkb","SOCS3",24,"RBM39",24
"v1",20260823,"inflammation_ap1_nfkb","SOCS3",24,"PABPC1",24
"v1",20260823,"inflammation_ap1_nfkb","SOCS3",24,"LBH",24
"v1",20260823,"inflammation_ap1_nfkb","SOCS3",24,"APOD",24
"v1",20260823,"inflammation_ap1_nfkb","ICAM1",21,"KLHDC3",21
"v1",20260823,"inflammation_ap1_nfkb","ICAM1",21,"POLE4",21
"v1",20260823,"inflammation_ap1_nfkb","ICAM1",21,"CARD19",21
"v1",20260823,"inflammation_ap1_nfkb","ICAM1",21,"MOB2",21
"v1",20260823,"inflammation_ap1_nfkb","ICAM1",21,"IMP3",21
"v1",20260823,"inflammation_ap1_nfkb","ICAM1",21,"SPPL2A",21
"v1",20260823,"inflammation_ap1_nfkb","ICAM1",21,"ISYNA1",21
"v1",20260823,"inflammation_ap1_nfkb","ICAM1",21,"CHCHD5",21
"v1",20260823,"inflammation_ap1_nfkb","ICAM1",21,"YIPF5",21
"v1",20260823,"inflammation_ap1_nfkb","ICAM1",21,"GTF2I",21
"v1",20260823,"inflammation_ap1_nfkb","ICAM1",21,"MRPS36",21
"v1",20260823,"inflammation_ap1_nfkb","ICAM1",21,"SUCLG1",21
"v1",20260823,"inflammation_ap1_nfkb","ICAM1",21,"SYNE1",21
"v1",20260823,"inflammation_ap1_nfkb","ICAM1",21,"ERI3",21
"v1",20260823,"inflammation_ap1_nfkb","ICAM1",21,"RSRC1",21
"v1",20260823,"inflammation_ap1_nfkb","ICAM1",21,"TMEM176A",21
"v1",20260823,"inflammation_ap1_nfkb","ICAM1",21,"ALG5",21
"v1",20260823,"inflammation_ap1_nfkb","ICAM1",21,"NDUFAF2",21
"v1",20260823,"inflammation_ap1_nfkb","ICAM1",21,"UBE2A",21
"v1",20260823,"inflammation_ap1_nfkb","ICAM1",21,"PRPF40A",21
"v1",20260823,"hypoxia","HIF1A",22,"PNKD",22
"v1",20260823,"hypoxia","HIF1A",22,"RRAS",22
"v1",20260823,"hypoxia","HIF1A",22,"ATP6V0D1",22
"v1",20260823,"hypoxia","HIF1A",22,"RGS3",22
"v1",20260823,"hypoxia","HIF1A",22,"PRR13",22
"v1",20260823,"hypoxia","HIF1A",22,"CARHSP1",22
"v1",20260823,"hypoxia","HIF1A",22,"FAM89B",22
"v1",20260823,"hypoxia","HIF1A",22,"PSME2",22
"v1",20260823,"hypoxia","HIF1A",22,"FAAP20",22
"v1",20260823,"hypoxia","HIF1A",22,"GGNBP2",22
"v1",20260823,"hypoxia","HIF1A",22,"WDR13",22
"v1",20260823,"hypoxia","HIF1A",22,"EIF4A3",22
"v1",20260823,"hypoxia","HIF1A",22,"AUP1",22
"v1",20260823,"hypoxia","HIF1A",22,"PSMC6",22
"v1",20260823,"hypoxia","HIF1A",22,"ZFYVE21",22
"v1",20260823,"hypoxia","HIF1A",22,"CD55",22
"v1",20260823,"hypoxia","HIF1A",22,"BTF3L4",22
"v1",20260823,"hypoxia","HIF1A",22,"MFAP2",22
"v1",20260823,"hypoxia","HIF1A",22,"SORBS3",22
"v1",20260823,"hypoxia","HIF1A",22,"RAB11A",22
"v1",20260823,"hypoxia","EPAS1",22,"ATP6V0D1",22
"v1",20260823,"hypoxia","EPAS1",22,"SNRNP70",22
"v1",20260823,"hypoxia","EPAS1",22,"TRAPPC3",22
"v1",20260823,"hypoxia","EPAS1",22,"HSD17B10",22
"v1",20260823,"hypoxia","EPAS1",22,"CDKN1C",22
"v1",20260823,"hypoxia","EPAS1",22,"IRF2BP2",22
"v1",20260823,"hypoxia","EPAS1",22,"TSPAN3",22
"v1",20260823,"hypoxia","EPAS1",22,"ZFHX3",22
"v1",20260823,"hypoxia","EPAS1",22,"ERGIC2",22
"v1",20260823,"hypoxia","EPAS1",22,"AUP1",22
"v1",20260823,"hypoxia","EPAS1",22,"SPAG7",22
"v1",20260823,"hypoxia","EPAS1",22,"SCAF11",22
"v1",20260823,"hypoxia","EPAS1",22,"MYH9",22
"v1",20260823,"hypoxia","EPAS1",22,"SLC44A1",22
"v1",20260823,"hypoxia","EPAS1",22,"SSU72",22
"v1",20260823,"hypoxia","EPAS1",22,"RND3",22
"v1",20260823,"hypoxia","EPAS1",22,"SARS",22
"v1",20260823,"hypoxia","EPAS1",22,"H2AFV",22
"v1",20260823,"hypoxia","EPAS1",22,"YPEL3",22
"v1",20260823,"hypoxia","EPAS1",22,"MARVELD1",22
"v1",20260823,"hypoxia","EGLN1",19,"WLS",19
"v1",20260823,"hypoxia","EGLN1",19,"TOR1AIP1",19
"v1",20260823,"hypoxia","EGLN1",19,"MPRIP",19
"v1",20260823,"hypoxia","EGLN1",19,"JAGN1",19
"v1",20260823,"hypoxia","EGLN1",19,"PHF3",19
"v1",20260823,"hypoxia","EGLN1",19,"GTF2F1",19
"v1",20260823,"hypoxia","EGLN1",19,"ZC2HC1A",19
"v1",20260823,"hypoxia","EGLN1",19,"PDHA1",19
"v1",20260823,"hypoxia","EGLN1",19,"DDB1",19
"v1",20260823,"hypoxia","EGLN1",19,"HARS",19
"v1",20260823,"hypoxia","EGLN1",19,"COTL1",19
"v1",20260823,"hypoxia","EGLN1",19,"BRD3",19
"v1",20260823,"hypoxia","EGLN1",19,"LRRC41",19
"v1",20260823,"hypoxia","EGLN1",19,"ADAM17",19
"v1",20260823,"hypoxia","EGLN1",19,"ATP2A2",19
"v1",20260823,"hypoxia","EGLN1",19,"PNPLA2",19
"v1",20260823,"hypoxia","EGLN1",19,"FAM173A",19
"v1",20260823,"hypoxia","EGLN1",19,"ABHD17A",19
"v1",20260823,"hypoxia","EGLN1",19,"RNASEH2B",19
"v1",20260823,"hypoxia","EGLN1",19,"PLEKHJ1",19
"v1",20260823,"hypoxia","EGLN2",14,"KLHL9",14
"v1",20260823,"hypoxia","EGLN2",14,"ACOT2",14
"v1",20260823,"hypoxia","EGLN2",14,"AGPS",14
"v1",20260823,"hypoxia","EGLN2",14,"FADS1",14
"v1",20260823,"hypoxia","EGLN2",14,"CDIP1",14
"v1",20260823,"hypoxia","EGLN2",14,"USP10",14
"v1",20260823,"hypoxia","EGLN2",14,"ACP2",14
"v1",20260823,"hypoxia","EGLN2",14,"ZDHHC12",14
"v1",20260823,"hypoxia","EGLN2",14,"DAAM2",14
"v1",20260823,"hypoxia","EGLN2",14,"C2orf74",14
"v1",20260823,"hypoxia","EGLN2",14,"MBD1",14
"v1",20260823,"hypoxia","EGLN2",14,"MICAL1",14
"v1",20260823,"hypoxia","EGLN2",14,"GLIS2",14
"v1",20260823,"hypoxia","EGLN2",14,"ANKRD37",14
"v1",20260823,"hypoxia","EGLN2",14,"SERPINA5",14
"v1",20260823,"hypoxia","EGLN2",14,"NAPG",14
"v1",20260823,"hypoxia","EGLN2",14,"PODNL1",14
"v1",20260823,"hypoxia","EGLN2",14,"SEPHS1",14
"v1",20260823,"hypoxia","EGLN2",14,"Z97200.1",14
"v1",20260823,"hypoxia","EGLN2",14,"TCTA",14
"v1",20260823,"hypoxia","EGLN3",12,"RC3H2",12
"v1",20260823,"hypoxia","EGLN3",12,"CPLANE1",12
"v1",20260823,"hypoxia","EGLN3",12,"MINDY3",12
"v1",20260823,"hypoxia","EGLN3",12,"MED1",12
"v1",20260823,"hypoxia","EGLN3",12,"RALGDS",12
"v1",20260823,"hypoxia","EGLN3",12,"OSBPL2",12
"v1",20260823,"hypoxia","EGLN3",12,"ZNF721",12
"v1",20260823,"hypoxia","EGLN3",12,"TMEM216",12
"v1",20260823,"hypoxia","EGLN3",12,"BTN2A1",12
"v1",20260823,"hypoxia","EGLN3",12,"MINPP1",12
"v1",20260823,"hypoxia","EGLN3",12,"GMDS",12
"v1",20260823,"hypoxia","EGLN3",12,"METTL3",12
"v1",20260823,"hypoxia","EGLN3",12,"MIA2",12
"v1",20260823,"hypoxia","EGLN3",12,"CPSF4",12
"v1",20260823,"hypoxia","EGLN3",12,"KDM7A",12
"v1",20260823,"hypoxia","EGLN3",12,"BLMH",12
"v1",20260823,"hypoxia","EGLN3",12,"B3GAT2",12
"v1",20260823,"hypoxia","EGLN3",12,"GNPNAT1",12
"v1",20260823,"hypoxia","EGLN3",12,"NRBP2",12
"v1",20260823,"hypoxia","EGLN3",12,"LACTB2",12
"v1",20260823,"hypoxia","VEGFA",19,"UBE2D1",19
"v1",20260823,"hypoxia","VEGFA",19,"RAB5B",19
"v1",20260823,"hypoxia","VEGFA",19,"SBNO1",19
"v1",20260823,"hypoxia","VEGFA",19,"PLK3",19
"v1",20260823,"hypoxia","VEGFA",19,"PDS5B",19
"v1",20260823,"hypoxia","VEGFA",19,"CCS",19
"v1",20260823,"hypoxia","VEGFA",19,"TMEM134",19
"v1",20260823,"hypoxia","VEGFA",19,"CREBRF",19
"v1",20260823,"hypoxia","VEGFA",19,"FEZ1",19
"v1",20260823,"hypoxia","VEGFA",19,"EMX2",19
"v1",20260823,"hypoxia","VEGFA",19,"REST",19
"v1",20260823,"hypoxia","VEGFA",19,"NPEPPS",19
"v1",20260823,"hypoxia","VEGFA",19,"MRPS23",19
"v1",20260823,"hypoxia","VEGFA",19,"RETREG1",19
"v1",20260823,"hypoxia","VEGFA",19,"USE1",19
"v1",20260823,"hypoxia","VEGFA",19,"ABHD12",19
"v1",20260823,"hypoxia","VEGFA",19,"PHF20",19
"v1",20260823,"hypoxia","VEGFA",19,"MAP3K2",19
"v1",20260823,"hypoxia","VEGFA",19,"FYTTD1",19
"v1",20260823,"hypoxia","VEGFA",19,"CIZ1",19
"v1",20260823,"hypoxia","SLC2A1",15,"RASAL2",15
"v1",20260823,"hypoxia","SLC2A1",15,"CYS1",15
"v1",20260823,"hypoxia","SLC2A1",15,"USP7",15
"v1",20260823,"hypoxia","SLC2A1",15,"IKBKG",15
"v1",20260823,"hypoxia","SLC2A1",15,"ISG20L2",15
"v1",20260823,"hypoxia","SLC2A1",15,"KLHL7",15
"v1",20260823,"hypoxia","SLC2A1",15,"CCDC127",15
"v1",20260823,"hypoxia","SLC2A1",15,"DNMT1",15
"v1",20260823,"hypoxia","SLC2A1",15,"GPN1",15
"v1",20260823,"hypoxia","SLC2A1",15,"PQLC1",15
"v1",20260823,"hypoxia","SLC2A1",15,"PLXNB2",15
